,Unnamed: 0.1,Unnamed: 0,rate,attraction,reviews,details,attraction_url,reviews_url,languages,location_img,ratings_list,path
3380,3380,3380,5.0,3381. Yacine Ridouane,1,"4WD, ATV & Off-Road Tours • Taxis & Shuttles",/Attraction_Review-g293734-d19806282-Reviews-Yacine_Ridouane-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19806282-Reviews-Yacine_Ridouane-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3381,3381,3381,5.0,3382. ASWU Tours,1,City Tours • Multi-day Tours,/Attraction_Review-g293734-d28214762-Reviews-ASWU_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28214762-Reviews-ASWU_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'Italian', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3382,3382,3382,5.0,3383. Horizon Lifestyle,3,Speciality & Gift Shops • Art Galleries,/Attraction_Review-g293734-d11639155-Reviews-Horizon_Lifestyle-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d11639155-Reviews-Horizon_Lifestyle-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 3}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 3}]",blob:https://www.tripadvisor.com/ee07d453-4f62-4e4b-90e8-2ba61f05055a,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3383,3383,3383,5.0,3384. Hivernage Barber Shop,1,Spas,/Attraction_Review-g293734-d28151819-Reviews-Hivernage_Barber_Shop-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28151819-Reviews-Hivernage_Barber_Shop-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",blob:https://www.tripadvisor.com/3d7c168d-478d-4a6b-8a23-34da61c1b7e2,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3384,3384,3384,5.0,3385. kech sahara excursion,2,"4WD, ATV & Off-Road Tours • Taxis & Shuttles",/Attraction_Review-g293734-d16805845-Reviews-Kech_sahara_excursion-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d16805845-Reviews-Kech_sahara_excursion-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3385,3385,3385,5.0,3386. Wirgane Oil - Herboristerie,1,Speciality & Gift Shops,/Attraction_Review-g293734-d26551146-Reviews-Wirgane_Oil_Herboristerie-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26551146-Reviews-Wirgane_Oil_Herboristerie-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",blob:https://www.tripadvisor.com/35e6c79c-18a8-4c8d-b189-ba88ace6a70b,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3386,3386,3386,5.0,3387. Urban Bykch,1,Bike Tours,/Attraction_Review-g293734-d28155507-Reviews-Urban_Bykch-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28155507-Reviews-Urban_Bykch-Marrakech_Marrakech_Safi.html,"[{'language': 'Dutch', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3387,3387,3387,5.0,3388. Morocco Vacation Packages,2,Multi-day Tours • Cultural Tours,/Attraction_Review-g293734-d15738878-Reviews-Morocco_Vacation_Packages-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15738878-Reviews-Morocco_Vacation_Packages-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3388,3388,3388,5.0,3389. Moroccan Memories,1,Cooking Classes • Horseback Riding Tours,/Attraction_Review-g293734-d28153144-Reviews-Moroccan_Memories-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28153144-Reviews-Moroccan_Memories-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3389,3389,3389,5.0,3390. Morocco Climbing Expeditions,1,Multi-day Tours • Hop-On Hop-Off Tours,/Attraction_Review-g293734-d27987114-Reviews-Morocco_Climbing_Expeditions-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27987114-Reviews-Morocco_Climbing_Expeditions-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3390,3390,3390,5.0,3391. Location Table De Massage A Marrakech,1,Spas,/Attraction_Review-g293734-d27698504-Reviews-Location_Table_De_Massage_A_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27698504-Reviews-Location_Table_De_Massage_A_Marrakech-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3391,3391,3391,5.0,3392. Africa Tiniri Travel,1,City Tours • Cultural Tours,/Attraction_Review-g293734-d28143697-Reviews-Africa_Tiniri_Travel-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28143697-Reviews-Africa_Tiniri_Travel-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3392,3392,3392,5.0,3393. Marrakech Excellence Voyages,1,Visitor Centers,/Attraction_Review-g293734-d28139749-Reviews-Marrakech_Excellence_Voyages-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28139749-Reviews-Marrakech_Excellence_Voyages-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",blob:https://www.tripadvisor.com/7f8de2f1-2c00-4752-904e-e3ff85d9d497,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3393,3393,3393,5.0,3394. Ajmal-Experience,1,"Parasailing & Paragliding • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d27931638-Reviews-Ajmal_Experience-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27931638-Reviews-Ajmal_Experience-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3394,3394,3394,5.0,3395. Abdelwahid,1,Parasailing & Paragliding,/Attraction_Review-g293734-d25405410-Reviews-Abdelwahid-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25405410-Reviews-Abdelwahid-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3395,3395,3395,5.0,3396. Morocco Tours Adventures,1,City Tours • Shopping Tours,/Attraction_Review-g293734-d27976519-Reviews-Morocco_Tours_Adventures-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27976519-Reviews-Morocco_Tours_Adventures-Marrakech_Marrakech_Safi.html,"[{'language': 'Italian', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3396,3396,3396,5.0,3397. We will treat you the way you want to be treated,1,Paint & Pottery Studios • Multi-day Tours,/Attraction_Review-g293734-d27994716-Reviews-We_will_treat_you_the_way_you_want_to_be_treated-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27994716-Reviews-We_will_treat_you_the_way_you_want_to_be_treated-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3397,3397,3397,5.0,3398. Atlas Outdoors Activities,1,Multi-day Tours • Adrenaline & Extreme Tours,/Attraction_Review-g1847424-d27531310-Reviews-Atlas_Outdoors_Activities-Ourika_Marrakech_Safi.html,/Attraction_Review-g1847424-d27531310-Reviews-Atlas_Outdoors_Activities-Ourika_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Ourika > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3398,3398,3398,3.5,3399. Tiziri-adventure,6,Multi-day Tours • Adrenaline & Extreme Tours,/Attraction_Review-g293734-d28135825-Reviews-Tiziri_adventure-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28135825-Reviews-Tiziri_adventure-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 5}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 6}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 2}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3399,3399,3399,5.0,3400. Morocco Kingdom Travel,1,Multi-day Tours • Taxis & Shuttles,/Attraction_Review-g293734-d27742953-Reviews-Morocco_Kingdom_Travel-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27742953-Reviews-Morocco_Kingdom_Travel-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3400,3400,3400,4.0,3401. L'eaudysée Spa,35,Hammams & Turkish Baths • Spas,/Attraction_Review-g293734-d9976914-Reviews-L_eaudysee_Spa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d9976914-Reviews-L_eaudysee_Spa-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 3}, {'language': 'French', 'count': 32}, {'language': 'All languages', 'count': 35}]",blob:https://www.tripadvisor.com/58b9a804-76dd-4a0d-acbe-8bb57c7993ab,"[{'rating': 'Excellent', 'count': 24}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 2}, {'rating': 'Terrible', 'count': 9}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3401,3401,3401,5.0,3402. Private Marrakech Day Trips,3,"Cultural Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d7745344-Reviews-Private_Marrakech_Day_Trips-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d7745344-Reviews-Private_Marrakech_Day_Trips-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'Danish', 'count': 1}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3402,3402,3402,5.0,3403. Best Places Morocco,1,"4WD, ATV & Off-Road Tours • Taxis & Shuttles",/Attraction_Review-g293734-d27987335-Reviews-Best_Places_Morocco-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27987335-Reviews-Best_Places_Morocco-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3403,3403,3403,5.0,3404. Morocco Ocean Horses,1,Horseback Riding Tours,/Attraction_Review-g7008805-d27999113-Reviews-Morocco_Ocean_Horses-Sidi_Kaouki_Marrakech_Safi.html,/Attraction_Review-g7008805-d27999113-Reviews-Morocco_Ocean_Horses-Sidi_Kaouki_Marrakech_Safi.html,"[{'language': 'French', 'count': 2}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",blob:https://www.tripadvisor.com/92b1c7a5-1d90-48de-a4aa-c89937d2b4af,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Sidi Kaouki > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3404,3404,3404,5.0,3405. Botanicalex,1,Speciality & Gift Shops,/Attraction_Review-g293734-d26208264-Reviews-Botanicalex-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26208264-Reviews-Botanicalex-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",blob:https://www.tripadvisor.com/72e7ded5-4f2d-47be-a2e8-e455172753c3,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3405,3405,3405,5.0,3406. Chrigui Tours,1,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d27936244-Reviews-Chrigui_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27936244-Reviews-Chrigui_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3406,3406,3406,5.0,3407. Gateway To Sahara,1,City Tours • Eco Tours,/Attraction_Review-g293734-d27927793-Reviews-Gateway_To_Sahara-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27927793-Reviews-Gateway_To_Sahara-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 1}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
